wsi_file_name,label
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_196.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_300.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-GBM_real_544.png,TCGA-GBM
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-GBM_real_224.png,TCGA-GBM
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-GBM_real_665.png,TCGA-GBM
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_727.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-GBM_real_721.png,TCGA-GBM
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-GBM_real_290.png,TCGA-GBM
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-LUAD_real_231.png,TCGA-LUAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_464.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-LUAD_real_662.png,TCGA-LUAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-CESC_real_756.png,TCGA-CESC
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-LUAD_real_53.png,TCGA-LUAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-GBM_real_419.png,TCGA-GBM
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-CESC_real_625.png,TCGA-CESC
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-CESC_real_682.png,TCGA-CESC
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-COAD_real_828.png,TCGA-COAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-CESC_real_719.png,TCGA-CESC
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-COAD_real_783.png,TCGA-COAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-LUAD_real_31.png,TCGA-LUAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-LUAD_real_358.png,TCGA-LUAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-CESC_real_192.png,TCGA-CESC
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-LUAD_real_235.png,TCGA-LUAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-COAD_real_834.png,TCGA-COAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-LUAD_real_277.png,TCGA-LUAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_239.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-LUAD_real_165.png,TCGA-LUAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-COAD_real_702.png,TCGA-COAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_619.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_747.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_47.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-LUAD_real_5.png,TCGA-LUAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_966.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_885.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-LUAD_real_665.png,TCGA-LUAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-COAD_real_133.png,TCGA-COAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-LUAD_real_545.png,TCGA-LUAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-CESC_real_292.png,TCGA-CESC
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-GBM_real_268.png,TCGA-GBM
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-GBM_real_583.png,TCGA-GBM
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-GBM_real_138.png,TCGA-GBM
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_259.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-COAD_real_15.png,TCGA-COAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_896.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_819.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_360.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_517.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-CESC_real_431.png,TCGA-CESC
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-LUAD_real_399.png,TCGA-LUAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-GBM_real_455.png,TCGA-GBM
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_877.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-GBM_real_111.png,TCGA-GBM
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-GBM_real_782.png,TCGA-GBM
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-GBM_real_239.png,TCGA-GBM
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-GBM_real_523.png,TCGA-GBM
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-COAD_real_469.png,TCGA-COAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_691.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_391.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-COAD_real_798.png,TCGA-COAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-LUAD_real_0.png,TCGA-LUAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-COAD_real_795.png,TCGA-COAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-CESC_real_995.png,TCGA-CESC
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_739.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-CESC_real_500.png,TCGA-CESC
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-COAD_real_122.png,TCGA-COAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-GBM_real_424.png,TCGA-GBM
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-CESC_real_914.png,TCGA-CESC
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-CESC_real_897.png,TCGA-CESC
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-LUAD_real_642.png,TCGA-LUAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-LUAD_real_860.png,TCGA-LUAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_313.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-GBM_real_697.png,TCGA-GBM
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-GBM_real_101.png,TCGA-GBM
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-LUAD_real_572.png,TCGA-LUAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-CESC_real_502.png,TCGA-CESC
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_359.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-CESC_real_487.png,TCGA-CESC
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_191.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-LUAD_real_87.png,TCGA-LUAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-COAD_real_153.png,TCGA-COAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-LUAD_real_870.png,TCGA-LUAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-LUAD_real_802.png,TCGA-LUAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-COAD_real_76.png,TCGA-COAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-CESC_real_296.png,TCGA-CESC
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-GBM_real_202.png,TCGA-GBM
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-GBM_real_950.png,TCGA-GBM
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_36.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-GBM_real_155.png,TCGA-GBM
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-GBM_real_489.png,TCGA-GBM
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_257.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-CESC_real_385.png,TCGA-CESC
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-CESC_real_621.png,TCGA-CESC
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-COAD_real_313.png,TCGA-COAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-COAD_real_286.png,TCGA-COAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-COAD_real_933.png,TCGA-COAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-LUAD_real_788.png,TCGA-LUAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_283.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-CESC_real_474.png,TCGA-CESC
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-CESC_real_233.png,TCGA-CESC
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-GBM_real_167.png,TCGA-GBM
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_83.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-LUAD_real_366.png,TCGA-LUAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_165.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_100.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-LUAD_real_570.png,TCGA-LUAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-COAD_real_205.png,TCGA-COAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-CESC_real_179.png,TCGA-CESC
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-LUAD_real_881.png,TCGA-LUAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-GBM_real_713.png,TCGA-GBM
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-LUAD_real_784.png,TCGA-LUAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-GBM_real_24.png,TCGA-GBM
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-LUAD_real_710.png,TCGA-LUAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_796.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-COAD_real_222.png,TCGA-COAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-CESC_real_572.png,TCGA-CESC
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-COAD_real_362.png,TCGA-COAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-GBM_real_532.png,TCGA-GBM
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-LUAD_real_508.png,TCGA-LUAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-LUAD_real_265.png,TCGA-LUAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_396.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-LUAD_real_397.png,TCGA-LUAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-CESC_real_47.png,TCGA-CESC
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_339.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-GBM_real_784.png,TCGA-GBM
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-CESC_real_964.png,TCGA-CESC
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_104.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-CESC_real_548.png,TCGA-CESC
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-CESC_real_126.png,TCGA-CESC
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_578.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-CESC_real_186.png,TCGA-CESC
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-GBM_real_916.png,TCGA-GBM
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_789.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_197.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-LUAD_real_691.png,TCGA-LUAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-COAD_real_503.png,TCGA-COAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-LUAD_real_861.png,TCGA-LUAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_869.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-GBM_real_104.png,TCGA-GBM
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-COAD_real_675.png,TCGA-COAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-COAD_real_765.png,TCGA-COAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-COAD_real_384.png,TCGA-COAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-GBM_real_587.png,TCGA-GBM
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-LUAD_real_641.png,TCGA-LUAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-CESC_real_252.png,TCGA-CESC
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_362.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-LUAD_real_609.png,TCGA-LUAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_219.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-GBM_real_440.png,TCGA-GBM
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-COAD_real_311.png,TCGA-COAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-CESC_real_342.png,TCGA-CESC
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-LUAD_real_151.png,TCGA-LUAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-CESC_real_795.png,TCGA-CESC
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-GBM_real_628.png,TCGA-GBM
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_34.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-LUAD_real_433.png,TCGA-LUAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-LUAD_real_599.png,TCGA-LUAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-LUAD_real_386.png,TCGA-LUAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_551.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-COAD_real_225.png,TCGA-COAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_99.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-LUAD_real_256.png,TCGA-LUAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-COAD_real_221.png,TCGA-COAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-GBM_real_854.png,TCGA-GBM
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-GBM_real_252.png,TCGA-GBM
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_561.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-GBM_real_384.png,TCGA-GBM
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-GBM_real_374.png,TCGA-GBM
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_57.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-COAD_real_772.png,TCGA-COAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-CESC_real_124.png,TCGA-CESC
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-GBM_real_703.png,TCGA-GBM
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-COAD_real_768.png,TCGA-COAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-LUAD_real_465.png,TCGA-LUAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-COAD_real_347.png,TCGA-COAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_799.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_162.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-LUAD_real_442.png,TCGA-LUAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-GBM_real_712.png,TCGA-GBM
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-CESC_real_954.png,TCGA-CESC
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-COAD_real_673.png,TCGA-COAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_56.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-COAD_real_181.png,TCGA-COAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-LUAD_real_455.png,TCGA-LUAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-CESC_real_824.png,TCGA-CESC
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-GBM_real_694.png,TCGA-GBM
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-CESC_real_917.png,TCGA-CESC
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-GBM_real_109.png,TCGA-GBM
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-COAD_real_817.png,TCGA-COAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_482.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_658.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-GBM_real_963.png,TCGA-GBM
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-COAD_real_471.png,TCGA-COAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-COAD_real_13.png,TCGA-COAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-GBM_real_23.png,TCGA-GBM
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-CESC_real_659.png,TCGA-CESC
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_678.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-COAD_real_799.png,TCGA-COAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-CESC_real_22.png,TCGA-CESC
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-CESC_real_613.png,TCGA-CESC
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-GBM_real_473.png,TCGA-GBM
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-CESC_real_206.png,TCGA-CESC
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_662.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-KIRP_real_140.png,TCGA-KIRP
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-CESC_real_724.png,TCGA-CESC
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-GBM_real_94.png,TCGA-GBM
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-LUAD_real_202.png,TCGA-LUAD
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-CESC_real_137.png,TCGA-CESC
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-CESC_real_459.png,TCGA-CESC
/oak/stanford/groups/ogevaert/data/Patho-RNA-GAN/src/real_tiles_1000/TCGA-COAD_real_396.png,TCGA-COAD
